election_id,prov_code,ed_id,ed_name,Bloc,Con,Grn,Lib,NDP,Other,1st,2nd,3rd
40,ON,35022,"Etobicoke Centre",,18839,2688,24537,4164,,Lib,Con,NDP
40,ON,35023,"Etobicoke--Lakeshore",,17793,3562,23536,5950,181,Lib,Con,NDP
40,ON,35024,"Etobicoke North",,9436,1460,15244,4940,300,Lib,Con,NDP
40,ON,35025,"Glengarry--Prescott--Russell",,25659,2908,19997,5678,,Con,Lib,NDP
40,ON,35026,"Bruce--Grey--Owen Sound",,22975,13095,6892,4640,599,Con,Grn,Lib
40,ON,35027,"Guelph",,17186,12454,18974,9713,562,Lib,Con,Grn
40,ON,35028,"Haldimand--Norfolk",,19657,2041,15577,5549,5322,Con,Lib,NDP
40,ON,35029,"Haliburton--Kawartha Lakes--Brock",,30391,4505,11093,7952,374,Con,Lib,NDP
40,ON,35030,"Halton",,32986,4872,25136,6118,337,Con,Lib,NDP
40,ON,35031,"Hamilton Centre",,9051,3625,7164,20010,779,NDP,Con,Lib
40,ON,35032,"Hamilton East--Stoney Creek",,11556,2142,13455,19919,1176,NDP,Lib,Con
40,ON,35033,"Hamilton Mountain",,16010,2884,10531,22796,,NDP,Con,Lib
40,ON,35034,"Huron--Bruce",,22182,2617,16336,7426,989,Con,Lib,NDP
40,ON,35035,"Kenora",,9395,1087,7344,5394,,Con,Lib,NDP
40,ON,35036,"Kingston and the Islands",,18895,6282,22734,10158,,Lib,Con,NDP
40,ON,35037,"Kitchener Centre",,16480,3823,16141,8122,342,Con,Lib,NDP
40,ON,35038,"Kitchener--Conestoga",,23525,5124,11876,7173,,Con,Lib,NDP
40,ON,35039,"Kitchener--Waterloo",,21830,7326,21813,8915,650,Con,Lib,NDP
40,ON,35040,"Lanark--Frontenac--Lennox and Addington",,30272,4629,11809,7112,347,Con,Lib,NDP
40,ON,35041,"Leeds--Grenville",,27473,4522,8075,6511,426,Con,Lib,NDP
40,ON,35042,"London--Fanshawe",,12659,2656,7774,17672,276,NDP,Con,Lib
40,ON,35043,"London North Centre",,17712,5603,21018,9387,,Lib,Con,NDP
40,ON,35044,"London West",,22556,5630,20435,8409,667,Con,Lib,NDP
40,ON,35045,"Markham--Unionville",,13855,1921,25296,4682,225,Lib,Con,NDP
40,ON,35046,"Lambton--Kent--Middlesex",,24516,3386,11812,7427,663,Con,Lib,NDP
40,ON,35047,"Mississauga--Brampton South",,14664,2947,21220,5268,395,Lib,Con,NDP
40,ON,35048,"Mississauga East--Cooksville",,13277,2138,20457,4632,277,Lib,Con,NDP
40,ON,35049,"Mississauga--Erindale",,23863,3636,23466,4774,129,Con,Lib,NDP
40,ON,35050,"Mississauga South",,18366,3407,20518,4104,,Lib,Con,NDP
